Time,Url,Question,Answer,點閱數,資料更新,資料檢視,資料維護
2023-12-17 12:46:07,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=84B8B13E4AFE1B01,被列為化糞池應清理對象，應如何處理?如未清理是否受罰?," 一、依本局104年8月11日北市環二字第10435521700號公告規定，本市未納入公共衛生下水道之公私立學校、機關、國宅、設有公寓管理委員會之6層樓以上之大樓，為列管單位，化糞池污物應每年不定期清除1次（含）以上。二、列管單位委託本局核准立案之清除（理）機構清除後，向委託清除（理）機構索取「廢棄物清除許可機構清運建築物污水處理設施（化糞池）清除紀錄表」，再將影本以傳真或郵寄方式向本局水質病媒管制科申報備查（本局地址：臺北市信義區市府路1號7樓，傳真：02-27206235）三、如未依本局公告規定每年不定期清理化糞池者，可依「廢棄物清理法」第50條第1款，處新臺幣1,200元以上6,000元以下罰鍰。四、本局已公布「社區大廈環境衛生管理手冊」於本局網站上，民眾可至網站瀏覽參考（首頁>線上查詢>宣導，網址：http://www.dep.gov.taipei/ct.asp?xItem=258068908&ctNode=63190∓=110001。） ",2368.0,112-11-15 19:29,112-11-15 19:29,臺北市政府環境保護局水質病媒管制科
2023-12-17 12:46:07,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=2CF455756CE1E82C,住家多久要清理一次化糞池?, 一、為提升居家環境品質，106年度起本府環境保護局與臺北自來水事業處合作，在搭配水費單加註宣導標語，目的提醒民眾，倘水費單收費項目欄未列出「污水下水道使用費」，即代表住家仍未接衛生下水道，而這些住戶，就應該每年應定期清理化糞池至少1次，以確保居家環境衛生及減少病媒孳生，並維護自己健康。二、目前臺北市核可的水肥清運許可機構共89家，業者名單已公布於本府環境保護局網站上（首頁>線上查詢>環保服務機構查詢>水肥清運許可機構），針對水肥清運業者服務內容，可洽詢環保局廢棄物處理管理科（1999轉2147）。三、請市民朋友記得，每年將化糞池的水肥清一清，居家環境好衛生! ,4855.0,112-11-15 19:28,112-11-15 19:28,臺北市政府環境保護局水質病媒管制科
2023-12-17 12:46:10,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=C5248912BFA21CC5,〔回饋設施〕洲美運動公園有何設施?, 游泳館內設有溫水游泳池(25*50m)、水療按摩池、兒童戲水池、桑拿烤箱；另主題館內設健身房、韻律教室、交誼廳、K書中心、才藝訓練教室、桌球室；其他尚有社區幼兒園、中庭廣場、慢跑步道、陽光草坪及網球場、籃球場、地下汽車場、戶外機車停車場等多項設施。 ,465.0,112-11-20 14:27,112-11-20 14:27,臺北市政府環境保護局北投垃圾焚化廠
2023-12-17 12:46:12,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=2F809569BF34A23F,購買專用垃圾袋可否開立發票?, 專用垃圾袋及環保兩用袋為垃圾清除處理費徵收之計費工具，因非屬於「商品」，故無法開立發票。您於購買時可要求代售商店提供臺北市政府專用垃圾袋收據（1包1張）或環保兩用袋收據(1個1張)，若於連鎖超商、超市、量販店購買，因其收銀作業系統，故採提供感應式之代售收據證明予民眾作為購袋證明。 ,2424.0,112-11-15 14:07,112-11-15 14:07,臺北市政府環境保護局資源循環管理科
2023-12-17 12:46:14,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=7F86B2C61DD4AD38,如何申請防止貯存系統污染地下水體設施及監測設備設置？, 為達簡化作業及便民之目的，請參閱下方附加檔案取得「防止貯存系統污染地下水體設施及監測設備設置申請與相關表單填寫說明」或至貯存系統申報中心取得相關資訊，俾利貯存系統業者設置或更新時撰寫相關計畫書時之參考，以提報地方環保主管機關備查。若仍有其他相關問題，請電洽環保局水質病媒管制科（02-27208889轉7264）。  ,6806.0,112-11-16 08:40,112-11-16 08:40,臺北市政府環境保護局水質病媒管制科
2023-12-17 12:46:16,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=0ABA02442C95C865,如有物品掉落至舊衣回收箱該如何處理, 經環保局准許設置的舊衣回收箱皆於正面張貼核准字號、所屬社福團體名稱及其聯絡電話，建議可撥打電話聯繫該社福團體到場開啓回收箱並取回掉落物品。 ,521.0,112-12-14 11:37,112-12-14 11:37,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:46:18,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=52D375B6FAD9CCA1,行駛中機動車輛噪音管制標準及裁罰金額為何?, 一、行駛噪音標準值，限速≦50(km/h)之路段管制標準為86分貝，50<限速≦70(km/h)之路段管制標準為90分貝。二、超出值≦5 分貝裁罰1800元；5 分貝＜超出值≦10 分貝裁罰2700元；超出值＞10 分貝裁罰3600元。於夜間時段或特定噪音管制區違反者，裁罰3600元。 ,1181.0,112-11-14 11:21,112-11-14 11:21,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:46:22,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=D7279E294B48077C,何謂聲音照相系統?, 「聲音照相」是透過包含噪音計、風速計、魚眼攝影機、車牌辨識攝影機、控制箱體等設備的整合，來紀錄行經車輛產生的噪音是否超過噪音管制標準的系統。高噪車只要行駛經過分貝超過標準就會被自動拍攝，並紀錄分貝值，以科學量測作為認定擾民之依據，強化執法公信力及提升採證效能。 ,729.0,112-11-14 11:21,112-11-14 11:21,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:46:22,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=AB00915D00FA0365,申請「室內空氣品質自主管理標章」常見問題Q&A, Q1：申請標章需要哪些文件？向誰申請呢？A1：檢具下列文件，向所在地直轄市、縣（市）政府環境保護局申請。           (一)申請書。        (二)申請日前一年內，場所無違反室內空氣品質管理相關法規之切結書及其相關說明資料。        (三)公司登記、商業登記或其他相關設立許可、登記、執照之證明文件。        (四)經環境部認可之檢驗測定機構，依公告場所室內空氣品質檢驗測定管理辦法，完成室內空氣品質檢測後出具之檢測報告；公告場所之檢測報告得以前一年定期檢測合格證明文件代替之。        (五)公告場所依室內空氣品質維護管理計畫執行管理維護之證明文件；非公告場所提交室內空氣品質維護管理計畫並承諾據以執行之文件。        (六)公告場所依法規設置室內空氣品質維護管理專責人員之證明文件。        (七)其他經環境部指定或規格標準規定之文件。以上文件可至「室內空氣品質資訊網」（網址：https://iaq.moenv.gov.tw/）>「相關下載」>「自主標章」下載。Q2：公告場所已有維護管理計畫書、專責人員、檢測報告，還需要再次檢附文件嗎？A2：不需要，為簡化公告場所申請標章程序，公告場所已依據「公告場所室內空氣品質檢驗測定管理辦法」第十六條規定完成室內空氣品質定期檢測，併同其室內空氣品質維護計畫，以網路傳輸至「室內空氣品質資訊網」提供直轄市、縣（市）主管機關查核者，已符合本要點第四點第四、五項規定，公告場所只需於前述網站補正本要點第四點二、三及六項文件經審查通過後，即可授予公告場所標章使用權，申請優良級標章亦同。Q3：室內空氣品質自主管理標章是否為強制規定，一定要申請嗎？A3：室內空品自主管理標章，為鼓勵公私場所自主性做好室內空氣品質維護管理，非強制性規定，只要備妥文件就可以申請。Q4：非公告場所申請標章是否需設置一個專責人員？A4：否。Q5：室內空氣品質維護管理計畫書是否有格式可以下載？A5：室內空氣品質維護管理計畫書可至「室內空氣品質資訊網」（網址：https://iaq.moenv.gov.tw/）>「相關下載」>「自主標章」下載，非公告場所下載「室內空氣品質維護管理計畫文件（簡易版）」。Q6：申請標章需要找環境部認可的檢驗測定機構進行場所檢測，要如何洽詢？A6：檢驗測定機構可至「室內空氣品質資訊網」（網址：https://iaq.moenv.gov.tw/ ）>「檢測方式」>勾選「檢驗項目」，即可進行污染物檢測項目及機構查詢。Q7：公告與非公告十九類型場所的室內檢測空間包含哪裡，還有應檢測的室內空氣污染物有哪些？A7：各類型場所要檢測的污染物項目可至「室內空氣品質資訊網」（網址：https://iaq.moenv .gov.tw/）>「相關下載」>「自主標章」，下載「室內空氣品質自主管理優良級標章規格標準」或「室內空氣品質自主管理良好級標章規格標準」查詢。  ,344.0,112-11-28 17:00,112-11-28 17:00,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:46:24,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=919F8A3496326CC5,一般道路有老鼠出沒，環保局可提供的協助方式為何？, 1.鄰里若有滅鼠需求，得洽里辦公處或本局索取滅鼠餌劑。2.如發現本市公共區域一般道路有老鼠出沒，得透過1999市民熱線反映，本局將派員前往現場進行滅鼠作業，視當地環境條件進行消毒及環境衛生稽查，並不定期派員加強案址週邊區域環境維護，減少公共區域鼠類密度及鼠類疫病傳播之風險。 ,2107.0,112-11-20 15:58,112-11-20 15:58,臺北市政府環境保護局水質病媒管制科
2023-12-17 12:46:26,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=5A946ECB25801CE4,臺北市除草劑管理自治條例FAQ, 一、除草劑管理自治條例規定為何？除草劑雖可協助農業生產，但相較於其他農藥僅在農地使用，除草劑則普遍用於住宅區、路邊水溝、公園或河川旁清除雜草等，為減少除草劑流布於本市非屬農業用地上，直接或間接影響空氣、水體及土壤品質，爰制定「臺北市除草劑管理自治條例」，藉由加強農藥販賣業者責任，導入環境管理精神，嚴格管制除草劑之購買及使用，防止除草劑不當使用，避免水資源污染及危害生態環境，俾維護本市市民健康及生活品質。相關條文內容詳見本局網站除草劑專區（除草劑專區網址：http://www.dep.gov.taipei/ct.asp?xItem=218977445&CtNode=39374∓=110001 ）二、民眾如何檢舉除草劑不當使用行為，檢舉資料應寄送到何處?（一）若您於本市發現除草劑不當使用之行為，請以書面或臺北市陳情系統（https:/1999.gov.taipei/Front/main）檢舉，檢舉時請檢附違規證物（載有日期時間之影片、照片）及詳載人（如可供查詢之居所、電話等）、事（如違反事實及當時情形描述）、時（年、月、日、時、分）、地（如門牌號碼、地標）、物（如草木枯黃情形等違規項目），並提供個人基本資料（含真實姓名、身分證號、住址、聯絡電話等），本局即會依法進行後續查證作業。（二）檢舉時請將相關資料郵寄或直接送至本局（臺北市信義區市府路1號7樓）或環保稽查大隊（臺北市大同區重慶北路三段347號4樓）即可。三、檢舉除草劑不當使用案件，環保局的查處程序為何?目前本局辦理民眾依「臺北市除草劑管理自治條例」所檢舉不當使用除草劑之案件，將派員前往稽查，進行土壤、水樣及植物檢體採樣送驗，倘發現非農用土地有違規使用除草劑情形，可依自治條例第8條規定處新臺幣5千元至5萬元罰鍰，行政機關若有違規情形將加倍處罰。四、承辦檢舉除草劑不當使用案件的單位聯絡窗口為何？環保稽查大隊（臺北市大同區重慶北路三段347號4樓），電話：2592-3600。五、若檢舉除草劑不當使用行為，需要留下檢舉人的資料嗎？如果檢舉人希望了解案件後續查處情形，需要留下您的相關資料及聯絡方式（含真實姓名、住址、聯絡電話等），本局將於案件辦結後函復辦理情形。六、所提供的照片或影片中的內容需包含以下人、事、時、地、物：（一）照片或影片中的違規行為需明確清晰，易於辨認並提供可供查詢之居所等資料。（二）相片或影片中有顯示日期（可事前於拍照器材中設定年、月、日、時、分）。（三）照片中違規的地點應有背景，如特定建築物、招牌、明確地址或橋樑，以為佐證。（四）拍攝除草劑不當使用之行為樣態（最好能連續拍攝）。使用攝影機則全程攝影為佳，行為人如有施用除草劑行為，應拍下除草劑藥罐，且最好拍到行為人面貌，以便於查證。（五）除了需提供以上照片內容外，請另外說明（書寫）清楚相關違規事實（人、事、時、地、物）。七、檢舉除草劑不當使用行為是否有檢舉獎勵金？臺北市除草劑管理自治條例目前無檢舉獎勵制度，感謝檢舉人熱心反映及對環保的貢獻，我們將繼續努力改善您所反映的問題，讓我們的環境更加美好。 ,2552.0,112-11-20 15:59,112-11-20 15:59,臺北市政府環境保護局水質病媒管制科
